number,kase,gender,numeralized,kase_name,gender_name
2244,5,0,двух тысячах двухстах сорока четырёх,loct,masc
2244,5,1,двух тысячах двухстах сорока четырёх,loct,femn
2245,0,0,две тысячи двести сорок пять,nomn,masc
2245,0,1,две тысячи двести сорок пять,nomn,femn
2245,1,0,двух тысяч двухсот сорока пяти,gent,masc
2245,1,1,двух тысяч двухсот сорока пяти,gent,femn
2245,2,0,двум тысячам двумстам сорока пяти,datv,masc
2245,2,1,двум тысячам двумстам сорока пяти,datv,femn
2245,3,0,две тысячи двести сорок пять,accs,masc
2245,3,1,две тысячи двести сорок пять,accs,femn
2245,4,0,двумя тысячами двумястами сорока пятью,ablt,masc
2245,4,1,двумя тысячами двумястами сорока пятью,ablt,femn
2245,5,0,двух тысячах двухстах сорока пяти,loct,masc
2245,5,1,двух тысячах двухстах сорока пяти,loct,femn
2246,0,0,две тысячи двести сорок шесть,nomn,masc
2246,0,1,две тысячи двести сорок шесть,nomn,femn
2246,1,0,двух тысяч двухсот сорока шести,gent,masc
2246,1,1,двух тысяч двухсот сорока шести,gent,femn
2246,2,0,двум тысячам двумстам сорока шести,datv,masc
2246,2,1,двум тысячам двумстам сорока шести,datv,femn
2246,3,0,две тысячи двести сорок шесть,accs,masc
2246,3,1,две тысячи двести сорок шесть,accs,femn
2246,4,0,двумя тысячами двумястами сорока шестью,ablt,masc
2246,4,1,двумя тысячами двумястами сорока шестью,ablt,femn
2246,5,0,двух тысячах двухстах сорока шести,loct,masc
2246,5,1,двух тысячах двухстах сорока шести,loct,femn
2247,0,0,две тысячи двести сорок семь,nomn,masc
2247,0,1,две тысячи двести сорок семь,nomn,femn
2247,1,0,двух тысяч двухсот сорока семи,gent,masc
2247,1,1,двух тысяч двухсот сорока семи,gent,femn
2247,2,0,двум тысячам двумстам сорока семи,datv,masc
2247,2,1,двум тысячам двумстам сорока семи,datv,femn
2247,3,0,две тысячи двести сорок семь,accs,masc
2247,3,1,две тысячи двести сорок семь,accs,femn
2247,4,0,двумя тысячами двумястами сорока семью,ablt,masc
2247,4,1,двумя тысячами двумястами сорока семью,ablt,femn
2247,5,0,двух тысячах двухстах сорока семи,loct,masc
2247,5,1,двух тысячах двухстах сорока семи,loct,femn
2248,0,0,две тысячи двести сорок восемь,nomn,masc
2248,0,1,две тысячи двести сорок восемь,nomn,femn
2248,1,0,двух тысяч двухсот сорока восьми,gent,masc
2248,1,1,двух тысяч двухсот сорока восьми,gent,femn
2248,2,0,двум тысячам двумстам сорока восьми,datv,masc
2248,2,1,двум тысячам двумстам сорока восьми,datv,femn
2248,3,0,две тысячи двести сорок восемь,accs,masc
2248,3,1,две тысячи двести сорок восемь,accs,femn
2248,4,0,двумя тысячами двумястами сорока восемью,ablt,masc
2248,4,1,двумя тысячами двумястами сорока восемью,ablt,femn
2248,5,0,двух тысячах двухстах сорока восьми,loct,masc
2248,5,1,двух тысячах двухстах сорока восьми,loct,femn
2249,0,0,две тысячи двести сорок девять,nomn,masc
2249,0,1,две тысячи двести сорок девять,nomn,femn
2249,1,0,двух тысяч двухсот сорока девяти,gent,masc
2249,1,1,двух тысяч двухсот сорока девяти,gent,femn
2249,2,0,двум тысячам двумстам сорока девяти,datv,masc
2249,2,1,двум тысячам двумстам сорока девяти,datv,femn
2249,3,0,две тысячи двести сорок девять,accs,masc
2249,3,1,две тысячи двести сорок девять,accs,femn
2249,4,0,двумя тысячами двумястами сорока девятью,ablt,masc
2249,4,1,двумя тысячами двумястами сорока девятью,ablt,femn
2249,5,0,двух тысячах двухстах сорока девяти,loct,masc
2249,5,1,двух тысячах двухстах сорока девяти,loct,femn
2250,0,0,две тысячи двести пятьдесят,nomn,masc
2250,0,1,две тысячи двести пятьдесят,nomn,femn
2250,1,0,двух тысяч двухсот пятидесяти,gent,masc
2250,1,1,двух тысяч двухсот пятидесяти,gent,femn
2250,2,0,двум тысячам двумстам пятидесяти,datv,masc
2250,2,1,двум тысячам двумстам пятидесяти,datv,femn
2250,3,0,две тысячи двести пятьдесят,accs,masc
2250,3,1,две тысячи двести пятьдесят,accs,femn
2250,4,0,двумя тысячами двумястами пятьюдесятью,ablt,masc
2250,4,1,двумя тысячами двумястами пятьюдесятью,ablt,femn
2250,5,0,двух тысячах двухстах пятидесяти,loct,masc
2250,5,1,двух тысячах двухстах пятидесяти,loct,femn
2251,0,0,две тысячи двести пятьдесят один,nomn,masc
2251,0,1,две тысячи двести пятьдесят одна,nomn,femn
